LINE_NAME,trait,num_value
EV3076,SPAR_BLUP,
EZ3553,SPAR_BLUP,
DKC3361,SPAR_BLUP,
EX4682,SPAR_BLUP,
EY3954,SPAR_BLUP,-0.27177025
DKC3724,SPAR_BLUP,-0.72847839
EZ3346,SPAR_BLUP,-0.47980038
DKC3789,SPAR_BLUP,
EZ3343,SPAR_BLUP,-0.04937893
EZ3965,SPAR_BLUP,
EZ5328,SPAR_BLUP,
DKC6715,SPAR_BLUP,0.77338434
DKC3442,SPAR_BLUP,-0.11802037
DKC2972,SPAR_BLUP,1.07520877
EV3663,SPAR_BLUP,0.0190867
EY5326,SPAR_BLUP,-0.47055993
EZ3677,SPAR_BLUP,-1.14207561
EU4554,SPAR_BLUP,
EY3672,SPAR_BLUP,-0.98164471
EZ3547,SPAR_BLUP,-0.51862984
EZ3091,SPAR_BLUP,-0.45287586
DKC3719,SPAR_BLUP,0.89148891
BCOOL,SPAR_BLUP,
EX6530,SPAR_BLUP,0.0179246
EZ3678,SPAR_BLUP,-0.92568536
DKC3623,SPAR_BLUP,0.78013563
DKC4917,SPAR_BLUP,
DKC3117,SPAR_BLUP,-0.35131229
DKC3972,SPAR_BLUP,
ER4237,SPAR_BLUP,
KOLEKTOR,SPAR_BLUP,
DKC3201,SPAR_BLUP,0.29930212
EW4667,SPAR_BLUP,
EY5844,SPAR_BLUP,0.49591355
EU6750,SPAR_BLUP,
EZ4576,SPAR_BLUP,
DKC6308,SPAR_BLUP,
EY4334,SPAR_BLUP,
DKC3513,SPAR_BLUP,0.09172658
EZ3757,SPAR_BLUP,
ZENANCE,SPAR_BLUP,-0.11020537
EY5752,SPAR_BLUP,1.00726658
EY3089,SPAR_BLUP,0.51412492
EZ4065,SPAR_BLUP,
EX6437,SPAR_BLUP,0.0179246
EX3425,SPAR_BLUP,-0.02904259
EZ3840,SPAR_BLUP,-0.18753363
EX4848,SPAR_BLUP,
EY4683,SPAR_BLUP,
ISTELIA,SPAR_BLUP,
EY3540,SPAR_BLUP,-1.02742642
EW4839,SPAR_BLUP,
DKC3418,SPAR_BLUP,-0.13380484
EZ2979,SPAR_BLUP,
DKC6761,SPAR_BLUP,
EZ5852,SPAR_BLUP,
DKC4238,SPAR_BLUP,
DKC3438,SPAR_BLUP,-0.10103352
EZ7117,SPAR_BLUP,-0.92559275
EX5323,SPAR_BLUP,
EZ6226,SPAR_BLUP,-0.28291286
EY4857,SPAR_BLUP,
EY4689,SPAR_BLUP,
EX4151,SPAR_BLUP,
EZ6769,SPAR_BLUP,-0.90135001
DKC5911,SPAR_BLUP,-0.97842304
KABARDI,SPAR_BLUP,0.84000138
EZ4692,SPAR_BLUP,
EZ6768,SPAR_BLUP,-0.62905456
EZ5849,SPAR_BLUP,
ET3936,SPAR_BLUP,
EZ5559,SPAR_BLUP,
EV5742SQGZ,SPAR_BLUP,
DKC3539,SPAR_BLUP,-0.1589049
EY6763,SPAR_BLUP,-1.35217419
EY6662,SPAR_BLUP,
EV3516,SPAR_BLUP,0.60531443
EZ5160,SPAR_BLUP,
EZ5052,SPAR_BLUP,
DKC5526,SPAR_BLUP,
DKC4908,SPAR_BLUP,
FIERTE,SPAR_BLUP,
EV3825,SPAR_BLUP,
KUCHABA,SPAR_BLUP,0.04592635
EY3432,SPAR_BLUP,0.1210447
EY7032,SPAR_BLUP,-1.08112391
EX6848,SPAR_BLUP,-0.45325986
EZ3683,SPAR_BLUP,
ES6921,SPAR_BLUP,
DKC4717,SPAR_BLUP,
EX4676,SPAR_BLUP,
EX4152,SPAR_BLUP,0.35272167
EZ4753,SPAR_BLUP,
EQ5234SQGZ,SPAR_BLUP,
EZ4691,SPAR_BLUP,
EZ3548,SPAR_BLUP,0.15886055
EX4937,SPAR_BLUP,0.58820677
EZ7115,SPAR_BLUP,-0.97519626
EX3952,SPAR_BLUP,
EZ3446,SPAR_BLUP,-0.47943722
EZ5051,SPAR_BLUP,
EV5039,SPAR_BLUP,
ESTEVIO,SPAR_BLUP,
EZ3847,SPAR_BLUP,
EV6525,SPAR_BLUP,-0.41252633
EZ4861,SPAR_BLUP,
EZ3963,SPAR_BLUP,
EZ3682,SPAR_BLUP,-0.72022216
DKC4335,SPAR_BLUP,
DKC5542,SPAR_BLUP,-1.03113433
EX4156,SPAR_BLUP,
EZ3755,SPAR_BLUP,-0.4723703
EZ3348,SPAR_BLUP,-0.41665133
EY5641,SPAR_BLUP,1.10953719
EY3336,SPAR_BLUP,-0.53473211
DKC5685WX,SPAR_BLUP,
EV4557,SPAR_BLUP,
EY3438,SPAR_BLUP,0.57692146
EX4674,SPAR_BLUP,
ICARE,SPAR_BLUP,
EY3955,SPAR_BLUP,-0.26136621
DKC3402,SPAR_BLUP,
EZ5643,SPAR_BLUP,
DKC5068,SPAR_BLUP,
ABEONIA,SPAR_BLUP,-0.21876532
ZORAN,SPAR_BLUP,-0.483457
DKC3601,SPAR_BLUP,-0.32388585
MOGABRIX,SPAR_BLUP,
EY3435,SPAR_BLUP,0.22952166
GIUNONE,SPAR_BLUP,0.57530971
EX4333,SPAR_BLUP,
EZ5263,SPAR_BLUP,
DKC3414,SPAR_BLUP,0.073786
ET3822,SPAR_BLUP,
GARGANTUA,SPAR_BLUP,-0.0458086
EX3203,SPAR_BLUP,-0.03171866
EZ5558,SPAR_BLUP,
EZ5050,SPAR_BLUP,
DKC5182,SPAR_BLUP,
EY3747,SPAR_BLUP,
DKC3527,SPAR_BLUP,
EY3436,SPAR_BLUP,-0.15448608
EY5755,SPAR_BLUP,1.3140784
DEVICE,SPAR_BLUP,
EY6856,SPAR_BLUP,
EU4447,SPAR_BLUP,
DKC4115,SPAR_BLUP,
EY3538,SPAR_BLUP,0.10915682
KIMMICH,SPAR_BLUP,0.51191196
EZ7037,SPAR_BLUP,-0.92776697
EW3665,SPAR_BLUP,
EW3417,SPAR_BLUP,-0.52225925
EY3527,SPAR_BLUP,
BAZALTIK,SPAR_BLUP,
DKC2990,SPAR_BLUP,-0.06613684
EY3748,SPAR_BLUP,
EX6532,SPAR_BLUP,-0.11925527
DKC4320,SPAR_BLUP,0.90634001
EW4456,SPAR_BLUP,
EZ5265,SPAR_BLUP,
EZ3680,SPAR_BLUP,-0.8811352
EY4336,SPAR_BLUP,0.32351509
EZ3546,SPAR_BLUP,-0.89513092
EW4834,SPAR_BLUP,
EY6943,SPAR_BLUP,
EU5734,SPAR_BLUP,
EW4842,SPAR_BLUP,
EY4258,SPAR_BLUP,
EU3313,SPAR_BLUP,0.76343739
EX3087,SPAR_BLUP,
APRECIA,SPAR_BLUP,-0.03920094
EZ5264,SPAR_BLUP,
EZ3449,SPAR_BLUP,0.08560996
DKC6808,SPAR_BLUP,
NQ3224,SPAR_BLUP,
EW5429,SPAR_BLUP,
EZ3444,SPAR_BLUP,-0.28167964
EW4931,SPAR_BLUP,0.85289845
EV5428,SPAR_BLUP,0.84000138
DKC5148,SPAR_BLUP,0.32351509
EV4142,SPAR_BLUP,
EZ3849,SPAR_BLUP,
EZ5161,SPAR_BLUP,
EW5930,SPAR_BLUP,0.82778097
EZ3447,SPAR_BLUP,0.41804864
EX3190,SPAR_BLUP,0.47107207
EZ6767,SPAR_BLUP,-0.62905456
EY7111,SPAR_BLUP,-1.50941512
EY3744,SPAR_BLUP,
EZ3443,SPAR_BLUP,-0.28996263
OSIKO,SPAR_BLUP,0.98487879
EZ4467,SPAR_BLUP,
ES4648SQGZ,SPAR_BLUP,
DKC3575,SPAR_BLUP,0.34959718
EZ4462,SPAR_BLUP,
DKC3532,SPAR_BLUP,-1.07679899
INFORMATIKA,SPAR_BLUP,-0.21876532
EZ6947,SPAR_BLUP,-0.93821746
EX5432,SPAR_BLUP,0.32351509
EW3084,SPAR_BLUP,
DKC3247,SPAR_BLUP,
EZ4579,SPAR_BLUP,
EU4657,SPAR_BLUP,
EP4115,SPAR_BLUP,
EZ4461,SPAR_BLUP,
EV5924,SPAR_BLUP,1.08680046
DALAMER,SPAR_BLUP,
DKC3434,SPAR_BLUP,0.12532141
EZ7039,SPAR_BLUP,-1.07530354
EY3673,SPAR_BLUP,-0.78471036
EZ3844,SPAR_BLUP,
DKC4316,SPAR_BLUP,1.00220933
EXTERION,SPAR_BLUP,0.66821358
AZZETI,SPAR_BLUP,0.70746381
DKC4814,SPAR_BLUP,
EU3310,SPAR_BLUP,-0.06394465
EX3828,SPAR_BLUP,
EZ5054,SPAR_BLUP,
EZ3554,SPAR_BLUP,
EX3831,SPAR_BLUP,
DKC4726,SPAR_BLUP,
EZ4941,SPAR_BLUP,
EX4745,SPAR_BLUP,
EZ4063,SPAR_BLUP,
DKC3346,SPAR_BLUP,0.15303293
EY5639,SPAR_BLUP,1.09669864
EZ2980,SPAR_BLUP,
EZ3962,SPAR_BLUP,
EX3331,SPAR_BLUP,0.02238585
DKC5159,SPAR_BLUP,
DKC3079,SPAR_BLUP,
DKC4655,SPAR_BLUP,
DKC5404,SPAR_BLUP,
EZ3759,SPAR_BLUP,
EZ4068,SPAR_BLUP,
EZ3445,SPAR_BLUP,-0.39287083
DKC4416,SPAR_BLUP,
EW4455,SPAR_BLUP,
EY3675,SPAR_BLUP,0.58351772
ES6638SQGZ,SPAR_BLUP,-0.4735782
EZ3753,SPAR_BLUP,-0.64859958
DKC3747,SPAR_BLUP,
DKC5206,SPAR_BLUP,
EZ3756,SPAR_BLUP,
ET4134,SPAR_BLUP,
EZ3839,SPAR_BLUP,0.05316121
EZ3206,SPAR_BLUP,-0.34233157
DKC3327,SPAR_BLUP,0.38679161
DKC4109WX,SPAR_BLUP,
TENTAXION,SPAR_BLUP,
DKC4751,SPAR_BLUP,
DKC3640,SPAR_BLUP,0.82427625
ES4126,SPAR_BLUP,
DKC5016,SPAR_BLUP,
EW3326,SPAR_BLUP,-0.65759574
EX5552,SPAR_BLUP,
EZ3207,SPAR_BLUP,0.55752223
EX3949,SPAR_BLUP,
EX4678,SPAR_BLUP,
EY5327,SPAR_BLUP,0.32351509
ET7019KDDZ,SPAR_BLUP,
DKC5810,SPAR_BLUP,
EU4831,SPAR_BLUP,
DKC3204,SPAR_BLUP,0.74667515
DKC3939,SPAR_BLUP,
TRADUXIO,SPAR_BLUP,
EY6534,SPAR_BLUP,
EZ3958,SPAR_BLUP,
DKC4933,SPAR_BLUP,
EW3083,SPAR_BLUP,
DKC3218,SPAR_BLUP,1.04799965
DKC4539,SPAR_BLUP,
LIMONAIRE,SPAR_BLUP,
DKC4540,SPAR_BLUP,
EY4685,SPAR_BLUP,
ES3159,SPAR_BLUP,
DKC3419,SPAR_BLUP,0.06162522
EQ3243,SPAR_BLUP,
EZ3550,SPAR_BLUP,-0.57612393
EY4574,SPAR_BLUP,0.85289845
EZ3194,SPAR_BLUP,
DKC3400,SPAR_BLUP,
DKC4178,SPAR_BLUP,
DKC3149,SPAR_BLUP,-0.04592652
EY7035,SPAR_BLUP,
DKC4943,SPAR_BLUP,
DKC5432,SPAR_BLUP,
DKC4125,SPAR_BLUP,
DKC4908WX,SPAR_BLUP,
DKC4712,SPAR_BLUP,
DKC4391,SPAR_BLUP,
EZ3342,SPAR_BLUP,-0.64730566
EZ3961,SPAR_BLUP,
DKC4611,SPAR_BLUP,
EW6757,SPAR_BLUP,-0.483457
EZ5760,SPAR_BLUP,
ET6319KDDZ,SPAR_BLUP,
EY3957,SPAR_BLUP,
EY6855,SPAR_BLUP,
DKC5075,SPAR_BLUP,
EX3832,SPAR_BLUP,
EZ3964,SPAR_BLUP,
EX6018,SPAR_BLUP,1.05843573
DKC3969,SPAR_BLUP,
EY3836,SPAR_BLUP,
EZ3551,SPAR_BLUP,-0.15623666
DKC6812,SPAR_BLUP,-1.00762628
IZZLI,SPAR_BLUP,
EU6643,SPAR_BLUP,-0.21876532
EX4054,SPAR_BLUP,
EY6659,SPAR_BLUP,0.0503838
DKC4391WX,SPAR_BLUP,
DKC6664,SPAR_BLUP,
FACINA,SPAR_BLUP,0.32175958
DKC3924,SPAR_BLUP,
EW5322SQGZ,SPAR_BLUP,
DKC6537,SPAR_BLUP,-0.68931113
DKC3027,SPAR_BLUP,0.72168838
DKC4814WX,SPAR_BLUP,
EY3437,SPAR_BLUP,0.17224653
EZ6536,SPAR_BLUP,-0.04254755
EZ3848,SPAR_BLUP,
EZ3090,SPAR_BLUP,0.32155952
DKC4598,SPAR_BLUP,
EZ3679,SPAR_BLUP,-0.92662133
EZ3842,SPAR_BLUP,
DKC6626,SPAR_BLUP,-1.4071179
VALORITI,SPAR_BLUP,0.28975968
EV6931,SPAR_BLUP,
EZ3545,SPAR_BLUP,-1.11792305
EZ7038,SPAR_BLUP,-1.55132205
EZ3208,SPAR_BLUP,
EY4572,SPAR_BLUP,
EZ3758,SPAR_BLUP,
EX5749,SPAR_BLUP,0.67618066
EZ5053,SPAR_BLUP,
EX3833,SPAR_BLUP,
INALTERA,SPAR_BLUP,
DKC6919,SPAR_BLUP,-1.42667769
EX5637,SPAR_BLUP,1.1070494
EU6320XPYZ,SPAR_BLUP,
ELYSIUM,SPAR_BLUP,0.31061803
DKC3050,SPAR_BLUP,
EU6432,SPAR_BLUP,0.04592635
EZ6771,SPAR_BLUP,-0.25263999
EZ3685,SPAR_BLUP,
DKC3096,SPAR_BLUP,1.06060474
EY6225,SPAR_BLUP,
EY3338,SPAR_BLUP,0.24459929
KROMATIN,SPAR_BLUP,
EV5841,SPAR_BLUP,0.83351434
TALABOR,SPAR_BLUP,
EX3202,SPAR_BLUP,0.22331763
EZ3959,SPAR_BLUP,
EX3742,SPAR_BLUP,
EY6663,SPAR_BLUP,
EZ3544,SPAR_BLUP,-0.15422555
DKC3012,SPAR_BLUP,0.21832303
EZ7116,SPAR_BLUP,-0.35718862
EZ3347,SPAR_BLUP,-0.18208946
EX3333,SPAR_BLUP,-0.10280114
DKC4228,SPAR_BLUP,
EU6223,SPAR_BLUP,
DKC5812,SPAR_BLUP,
DKC3990,SPAR_BLUP,-0.77616679
DKC6492,SPAR_BLUP,-0.23578304
EZ3764,SPAR_BLUP,
DKC4728,SPAR_BLUP,
DKC6625,SPAR_BLUP,
EY3535,SPAR_BLUP,-0.05451306
CORTON,SPAR_BLUP,
EY4159,SPAR_BLUP,1.30951443
EZ4161,SPAR_BLUP,
EZ3543,SPAR_BLUP,-1.05909145
ET3167,SPAR_BLUP,
DKC3888,SPAR_BLUP,1.39935721
SPOUTNIK,SPAR_BLUP,
DKC5605,SPAR_BLUP,1.17808473
EX5553,SPAR_BLUP,-0.20586826
EV5742XPYZ,SPAR_BLUP,
EV6842,SPAR_BLUP,-0.02983586
EZ4577,SPAR_BLUP,
EXPERTIZE,SPAR_BLUP,
EY5933,SPAR_BLUP,-0.73133373
DKC3595,SPAR_BLUP,
DKC6131,SPAR_BLUP,0.70138048
EY4748,SPAR_BLUP,0.32351509
EY4256,SPAR_BLUP,
EY4940,SPAR_BLUP,
LIMAGOLD,SPAR_BLUP,
EZ5851,SPAR_BLUP,
EZ4064,SPAR_BLUP,
EZ3754,SPAR_BLUP,-1.03912616
EX5431,SPAR_BLUP,
EX5157,SPAR_BLUP,0.32351509
EY4686,SPAR_BLUP,
ENISOR,SPAR_BLUP,
DKC4709,SPAR_BLUP,
EZ4067,SPAR_BLUP,
EW4930,SPAR_BLUP,
INTERACTIS,SPAR_BLUP,
EX4568,SPAR_BLUP,
POPULARIO,SPAR_BLUP,
EZ5758,SPAR_BLUP,
EY5324,SPAR_BLUP,0.85289845
EY4059,SPAR_BLUP,
EY3339,SPAR_BLUP,-0.53512939
DKC4621,SPAR_BLUP,
EZ4580,SPAR_BLUP,
MAGAN,SPAR_BLUP,
KLERI,SPAR_BLUP,0.06462343
ARTEMIDE,SPAR_BLUP,-0.37825364
DKC5210,SPAR_BLUP,
EV3662,SPAR_BLUP,0.42509617
EY6944,SPAR_BLUP,
EV6321,SPAR_BLUP,0.31061803
EY7034,SPAR_BLUP,
DKC6728,SPAR_BLUP,0.31072766
EZ3345,SPAR_BLUP,0.05673831
EW4929,SPAR_BLUP,-0.2763862
EX4854,SPAR_BLUP,
EV5741,SPAR_BLUP,-0.21876532
DKC5001,SPAR_BLUP,
DKC3323,SPAR_BLUP,-0.46613339
PAYKAN,SPAR_BLUP,
EY3439,SPAR_BLUP,-0.78033543
EZ4066,SPAR_BLUP,
EY4260,SPAR_BLUP,0.90634001
EX4936,SPAR_BLUP,
DKC4433,SPAR_BLUP,
EZ3450,SPAR_BLUP,-0.24798415
EX3525,SPAR_BLUP,0.23645914
DKC6044,SPAR_BLUP,0.54258399
EZ5437,SPAR_BLUP,
EZ3760,SPAR_BLUP,
EZ5644,SPAR_BLUP,
EV4326,SPAR_BLUP,
EU3661,SPAR_BLUP,-0.11624979
EW3295,SPAR_BLUP,
EZ5853,SPAR_BLUP,
EZ5436,SPAR_BLUP,
ET4440,SPAR_BLUP,
EW2968,SPAR_BLUP,-0.48917532
EX3186,SPAR_BLUP,
ET7019,SPAR_BLUP,
EY3835,SPAR_BLUP,
DKC6092,SPAR_BLUP,0.74722533
DKC3796,SPAR_BLUP,
EZ6770,SPAR_BLUP,-1.17714555
EZ3552,SPAR_BLUP,-0.16989057
EV5319,SPAR_BLUP,
EX2975,SPAR_BLUP,1.35804657
DKC3884,SPAR_BLUP,0.63259906
C955,SPAR_BLUP,-0.51818576
EZ6535,SPAR_BLUP,-0.62905456
ES3726,SPAR_BLUP,
MAXEED,SPAR_BLUP,
EZ3448,SPAR_BLUP,0.36805264
EZ4061,SPAR_BLUP,
DKC4533,SPAR_BLUP,
EY5049,SPAR_BLUP,
DKC4162,SPAR_BLUP,
EZ3193,SPAR_BLUP,-0.25656854
EX4571,SPAR_BLUP,
KANELA,SPAR_BLUP,0.20223091
DKC4070,SPAR_BLUP,0.3586407
DKC3350,SPAR_BLUP,
DKC5144,SPAR_BLUP,
EZ5759,SPAR_BLUP,
EX4680,SPAR_BLUP,
DKC7023,SPAR_BLUP,-2.33711326
DKC5065,SPAR_BLUP,
EY4335,SPAR_BLUP,
EY5158,SPAR_BLUP,0.32351509
EY3751,SPAR_BLUP,-0.87346442
EZ4754,SPAR_BLUP,
EV3293,SPAR_BLUP,0.64466162
EUPHYTIA,SPAR_BLUP,
EU5918XPYZ,SPAR_BLUP,
IONITI,SPAR_BLUP,
EY4688,SPAR_BLUP,-0.20586826
EY4057,SPAR_BLUP,
EZ4862,SPAR_BLUP,
DKC5029,SPAR_BLUP,0.10730852
EZ5850,SPAR_BLUP,
DKC4098,SPAR_BLUP,
EZ3761,SPAR_BLUP,
EY3529,SPAR_BLUP,
VASARI,SPAR_BLUP,
EY3669,SPAR_BLUP,
EZ3344,SPAR_BLUP,0.13729069
EX6759,SPAR_BLUP,-0.38068545
EY4575,SPAR_BLUP,
DKC4302,SPAR_BLUP,
EY3837,SPAR_BLUP,
EW3297,SPAR_BLUP,-0.24265092
DKC7034,SPAR_BLUP,-0.90485519
DKC4670,SPAR_BLUP,
EZ3850,SPAR_BLUP,
EZ3442,SPAR_BLUP,-0.07396224
ABADDIR,SPAR_BLUP,-0.41431599
EY6224,SPAR_BLUP,-0.99044602
DKC5709,SPAR_BLUP,
EY4938,SPAR_BLUP,
EY7110,SPAR_BLUP,-1.65271836
EZ4465,SPAR_BLUP,
DKC4541,SPAR_BLUP,
SYNOPSIS,STLP_BLUP,
SPOUTNIK,STLP_BLUP,-0.04430807
EX4678,STLP_BLUP,0.25844454
EY4058,STLP_BLUP,-0.67126026
EZ3845,STLP_BLUP,-0.57489159
DKC5068,STLP_BLUP,-0.37024688
DKC3939,STLP_BLUP,-5.82981377
MOGABRIX,STLP_BLUP,-0.18871352
TRADUXIO,STLP_BLUP,2.27336712
EY4256,STLP_BLUP,-1.02159242
LIMONAIRE,STLP_BLUP,-1.29323225
DKC3414,STLP_BLUP,-0.36562498
ES3159,STLP_BLUP,
GARGANTUA,STLP_BLUP,0.82977844
EX3203,STLP_BLUP,0.02071692
LIMAGOLD,STLP_BLUP,-0.1157495
EX7030,STLP_BLUP,-2.26248553
EX5157,STLP_BLUP,-1.24272213
DKC5182,STLP_BLUP,-0.97088356
EY5754,STLP_BLUP,-1.76959167
EX4155,STLP_BLUP,-0.76683847
EY3747,STLP_BLUP,-1.32280873
SHEILA,STLP_BLUP,-2.08242143
EZ4067,STLP_BLUP,-0.46138498
EV3076,STLP_BLUP,-1.73529477
EZ3194,STLP_BLUP,-0.7279752
DKC4014,STLP_BLUP,0.96658736
DEVICE,STLP_BLUP,0.37159224
EY6856,STLP_BLUP,-0.92910601
DKC3361,STLP_BLUP,-0.97566747
DKC3450,STLP_BLUP,-1.1189931
DKC6897,STLP_BLUP,0.48744053
DKC3149,STLP_BLUP,0.60113142
DKC3724,STLP_BLUP,-0.96507772
EY5324,STLP_BLUP,0.31954122
EY4059,STLP_BLUP,-1.07677983
EZ3346,STLP_BLUP,0.6778683
EY7035,STLP_BLUP,-0.33111472
DKC4908WX,STLP_BLUP,-0.54926531
KLERI,STLP_BLUP,-0.0627006
EV3663,STLP_BLUP,0.04704431
ARTEMIDE,STLP_BLUP,-0.65345784
EZ3677,STLP_BLUP,0.75792384
EY6944,STLP_BLUP,-0.80096501
EY3533,STLP_BLUP,2.52502729
EY6850,STLP_BLUP,-0.20037269
EX5258,STLP_BLUP,-1.58597915
EZ3345,STLP_BLUP,0.33496884
EZ3680,STLP_BLUP,-1.10918021
ET6319KDDZ,STLP_BLUP,
EV5741,STLP_BLUP,-1.93955286
EX6530,STLP_BLUP,-2.80355513
DKC3323,STLP_BLUP,-0.32919905
EZ3678,STLP_BLUP,-0.16061866
DKC6812,STLP_BLUP,-1.46065114
EY4260,STLP_BLUP,-1.23365458
EX4052,STLP_BLUP,-0.89407669
DKC5031WX,STLP_BLUP,0.03961691
DUELING,STLP_BLUP,-0.15911584
EZ3760,STLP_BLUP,-1.09143212
EZ5644,STLP_BLUP,-1.60145862
EV4326,STLP_BLUP,-0.28999864
DKC5148,STLP_BLUP,0.52058368
EZ5161,STLP_BLUP,-0.35845727
EZ3447,STLP_BLUP,-1.6366362
DKC6664,STLP_BLUP,
EX3190,STLP_BLUP,0.58146698
EY4334,STLP_BLUP,0.14981641
EZ5436,STLP_BLUP,0.41335026
EX3186,STLP_BLUP,-1.09010005
ZENANCE,STLP_BLUP,0.15871527
EY3089,STLP_BLUP,2.29743717
DKC6537,STLP_BLUP,-1.9381598
OSIKO,STLP_BLUP,-3.28069471
DKC3006,STLP_BLUP,-2.41971012
EZ3684,STLP_BLUP,-1.34594554
C955,STLP_BLUP,
DKC4814WX,STLP_BLUP,0.12418236
NT3512,STLP_BLUP,-0.63483648
DKC4598,STLP_BLUP,-0.76931823
IMEDIA,STLP_BLUP,-0.06462666
EW3084,STLP_BLUP,-1.49562654
EX2712,STLP_BLUP,-0.53774934
DKC3247,STLP_BLUP,0.70466592
EU4657,STLP_BLUP,-0.76120975
EZ5852,STLP_BLUP,-1.85609161
DKC4238,STLP_BLUP,0.11062758
EY3204,STLP_BLUP,-0.40981162
DKC6626,STLP_BLUP,0.76679479
KANELA,STLP_BLUP,-1.53017973
DKC4070,STLP_BLUP,-1.26513051
DKC3609,STLP_BLUP,-2.15074718
DKC7023,STLP_BLUP,-2.64971495
DKC5065,STLP_BLUP,-0.48734736
EY6533,STLP_BLUP,-0.45413722
EY4335,STLP_BLUP,-0.37448095
DKC3434,STLP_BLUP,-0.49737114
EY4572,STLP_BLUP,-0.82428972
AZZETI,STLP_BLUP,0.07168403
ET3936,STLP_BLUP,-2.60987642
DKC4814,STLP_BLUP,1.39680348
EX5637,STLP_BLUP,0.18170402
DKC5049,STLP_BLUP,-0.26700352
EW3738,STLP_BLUP,-2.33637799
DKC3539,STLP_BLUP,-1.29422194
EZ6771,STLP_BLUP,-0.44686583
EV3293,STLP_BLUP,-0.47409854
EZ5054,STLP_BLUP,0.15270546
DKC3096,STLP_BLUP,0.00197373
EY4057,STLP_BLUP,-1.44424929
EV5841,STLP_BLUP,-1.41899053
EZ4063,STLP_BLUP,-0.67417121
TALABOR,STLP_BLUP,-0.15911584
EZ4862,STLP_BLUP,-0.95071579
AZUMAYA,STLP_BLUP,-0.05040218
EZ2980,STLP_BLUP,-1.73716884
EZ5160,STLP_BLUP,-0.30457489
EZ5052,STLP_BLUP,3.03317794
EX3331,STLP_BLUP,-0.13522667
EZ3959,STLP_BLUP,-1.38762575
EZ5850,STLP_BLUP,-0.37576591
DKC5526,STLP_BLUP,-0.77192651
DKC5159,STLP_BLUP,-1.62642875
EV3825,STLP_BLUP,-1.21821093
EZ6766,STLP_BLUP,-1.25504413
EZ3761,STLP_BLUP,-0.45543889
EW2711,STLP_BLUP,0.02995118
DKC4792,STLP_BLUP,-2.24824307
EY3529,STLP_BLUP,-0.54067989
EX4676,STLP_BLUP,-1.29169908
EQ5234SQGZ,STLP_BLUP,4.91594958
EX3333,STLP_BLUP,-0.2074853
EX4937,STLP_BLUP,-1.46832548
EU6223,STLP_BLUP,-1.61156653
EX2974,STLP_BLUP,-0.20537735
EX3952,STLP_BLUP,0.8800636
DKC5206,STLP_BLUP,-0.67871133
DKC6492,STLP_BLUP,1.46162684
DKC4751,STLP_BLUP,-0.61080761
DKC6625,STLP_BLUP,
ESTEVIO,STLP_BLUP,-0.1157495
EZ4062,STLP_BLUP,-0.71092182
DKC5709,STLP_BLUP,-1.90001894
EX4855,STLP_BLUP,1.19574501
EZ4262,STLP_BLUP,-0.00602665
DKC4541,STLP_BLUP,
EZ3676,STLP_BLUP,1.08945958
EX4156,STLP_BLUP,-0.45411086
DKC4428,STLP_BLUP,-1.20076931
EZ3348,STLP_BLUP,1.96299037
EY3336,STLP_BLUP,1.39346455
EX4674,STLP_BLUP,2.13327019
EY5327,STLP_BLUP,-2.01048722
DKC3402,STLP_BLUP,-1.78256998
DKC6731,STLP_BLUP,-0.40069001
DKC3601,STLP_BLUP,-0.27899199
AUXKAR,STLP_BLUP,-0.04856367
DKC6980YG,STLP_BLUP,0.37545882
EZ3958,STLP_BLUP,-1.21194981
EW3083,STLP_BLUP,-1.13346694
DKC4539,STLP_BLUP,-0.41237613
DKC4540,STLP_BLUP,-0.52372897
ET3822,STLP_BLUP,-0.88956393
EY4940,STLP_BLUP,-1.47686475
EZ5558,STLP_BLUP,-0.70673796
EY3746,STLP_BLUP,-2.58453782
EY4686,STLP_BLUP,-1.04318337
ENISOR,STLP_BLUP,-0.98538415
DKC4709,STLP_BLUP,-0.83826435
EZ3550,STLP_BLUP,-0.55173556
EZ3441,STLP_BLUP,0.71024619
EW4930,STLP_BLUP,0.12040113
INTERACTIS,STLP_BLUP,-0.76861546
DKC4115,STLP_BLUP,-0.70102195
POPULARIO,STLP_BLUP,-2.61664833
EZ7037,STLP_BLUP,-1.4688983
EY3954,STLP_BLUP,-1.11563864
DKC3789,STLP_BLUP,
BAZALTIK,STLP_BLUP,
DKC6715,STLP_BLUP,0.64942729
DKC2990,STLP_BLUP,-0.72776013
EZ4580,STLP_BLUP,-0.78310671
DKC4611,STLP_BLUP,-0.04387937
EV3662,STLP_BLUP,0.0513951
EY7034,STLP_BLUP,-1.1036749
EY3672,STLP_BLUP,-0.19580791
EZ3546,STLP_BLUP,1.93702633
DKC6777,STLP_BLUP,-1.72221557
EX3832,STLP_BLUP,-1.30405639
BCOOL,STLP_BLUP,0.15784658
EY4157,STLP_BLUP,-0.50788223
DKC4603,STLP_BLUP,-0.56428779
EZ3551,STLP_BLUP,-1.06446197
EY3439,STLP_BLUP,-0.64320325
DKC6503,STLP_BLUP,-1.80961419
ER4237,STLP_BLUP,-0.22948534
EX3332,STLP_BLUP,0.23717141
EY5325,STLP_BLUP,1.79338318
EZ5437,STLP_BLUP,0.73118082
DKC4391WX,STLP_BLUP,-0.93081421
